CountyFIPS,CountyName,AssessmentYear,TaxYear,CensusTract,TractNum,EffectiveTaxRate,TotalTaxesPaid,TaxesPaidPerHouse,WhatTheyWouldPayPerHouse,TotalPropertyTaxSavings,TaxSavingsPerHouse,AvgAssessedValue,AvgMarketValue,HosuingUnits
1,Alameda County,2018,2017,6001444500,444500,1.30%,5930441,4673.32,9035.15,5535167,4362,356700,903500,1269
1,Alameda County,2018,2017,6001444601,444601,1.30%,9553602,6285.26,10083.41,5773177,3798,498800,1008300,1520
1,Alameda County,2018,2017,6001444602,444602,1.30%,6800048,4591.52,7257.03,3947618,2666,355900,725700,1481
1,Alameda County,2018,2017,6001450200,450200,1.60%,5022052,3703.58,8051.48,5895756,4348,235900,805100,1356
1,Alameda County,2018,2017,6001450300,450300,1.50%,9651789,6341.52,8806.03,3750993,2465,437300,880600,1522
1,Alameda County,2018,2017,6001450400,450400,1.50%,11344574,5955.16,8784.37,5389643,2829,405100,878400,1905
1,Alameda County,2018,2017,6001450501,450501,1.40%,6826698,6133.60,9505.41,3752820,3372,435000,950500,1113
1,Alameda County,2018,2017,6001450603,450603,1.20%,8946420,5488.60,10345.60,7916915,4857,473200,1034600,1630
1,Alameda County,2018,2017,6001450743,450743,1.20%,6439714,6098.21,8388.48,2418526,2290,530300,838800,1056
1,Alameda County,2018,2017,6001450744,450744,1.20%,10197250,6377.27,11516.84,8218176,5140,554500,1151700,1599
1,Alameda County,2018,2017,6001450746,450746,1.20%,6541107,5374.78,9779.16,5360132,4404,467400,977900,1217
1,Alameda County,2018,2017,6001451201,451201,1.40%,12539271,5480.45,7213.25,3964655,1733,397100,721300,2288
1,Alameda County,2018,2017,6001451202,451202,1.30%,9852927,6555.51,7769.26,1824271,1214,496600,776900,1503
1,Alameda County,2018,2017,6001451300,451300,1.40%,12361074,5792.44,8180.81,5096773,2388,422800,818100,2134
1,Alameda County,2018,2017,6001451401,451401,1.30%,12936743,7050.00,8763.86,3144940,1714,526100,876400,1835
1,Alameda County,2018,2017,6001451403,451403,1.40%,3870156,5132.83,7521.06,1800727,2388,366600,752100,754
1,Alameda County,2018,2017,6001451404,451404,1.50%,8214064,4638.09,7124.23,4402943,2486,319900,712400,1771
1,Alameda County,2018,2017,6001451501,451501,1.40%,9791643,7561.11,10715.64,4085113,3155,560100,1071600,1295
1,Alameda County,2018,2017,6001451503,451503,1.40%,10455332,5900.30,7878.88,3506040,1979,430700,787900,1772
1,Alameda County,2018,2017,6001451504,451504,1.40%,3343735,5563.62,8077.46,1510819,2514,409100,807700,601
1,Alameda County,2018,2017,6001451505,451505,1.30%,8378879,7047.00,8790.13,2072591,1743,525900,879000,1189
1,Alameda County,2018,2017,6001451506,451506,1.40%,4496798,5963.92,8370.72,1814727,2407,438500,837100,754
1,Alameda County,2018,2017,6001451602,451602,1.40%,10588105,5182.63,9038.50,7877548,3856,372900,903800,2043
1,Alameda County,2018,2017,6001451701,451701,1.40%,5304909,5110.70,8097.93,3100739,2987,362500,809800,1038
1,Alameda County,2018,2017,6001451703,451703,1.30%,9631398,7241.65,9846.59,3464562,2605,548600,984700,1330
1,Alameda County,2018,2017,6001451704,451704,1.40%,8834381,6332.89,9219.69,4027080,2887,469100,922000,1395
1,Alameda County,2018,2017,6001982000,982000,1.60%,189500,7580.01,7959.16,9479,379,470800,795900,25
7,Butte County,2018,2017,6007000102,000102,1.10%,3360149,2403.54,3174.68,1078048,771,216500,317500,1398
7,Butte County,2018,2017,6007000103,000103,1.10%,4639094,3342.29,3398.54,78075,56,295800,339900,1388
7,Butte County,2018,2017,6007000104,000104,1.10%,4105099,2383.91,2948.94,972980,565,214800,294900,1722
7,Butte County,2018,2017,6007000201,000201,1.10%,4351324,2591.62,3188.40,1001994,597,231400,318800,1679
7,Butte County,2018,2017,6007000202,000202,1.10%,2801596,2192.17,2654.20,590477,462,197500,265400,1278
7,Butte County,2018,2017,6007000300,000300,1.10%,2892401,2064.53,2720.98,919692,656,184300,272100,1401
7,Butte County,2018,2017,6007000401,000401,1.10%,2979107,4286.49,4469.79,127399,183,379300,447000,695
7,Butte County,2018,2017,6007000402,000402,1.10%,8804932,3359.38,3975.66,1615275,616,299900,397600,2621
7,Butte County,2018,2017,6007000501,000501,1.10%,4470432,3465.45,4342.11,1130889,877,309400,434200,1290
7,Butte County,2018,2017,6007000502,000502,1.10%,2120444,2211.10,3789.07,1513276,1578,197400,378900,959
7,Butte County,2018,2017,6007000601,000601,1.10%,3485880,2663.01,3385.78,946109,723,239900,338600,1309
7,Butte County,2018,2017,6007000603,000603,1.10%,1630275,2245.56,3069.82,598414,824,202300,307000,726
7,Butte County,2018,2017,6007000604,000604,1.10%,2222040,2639.00,3278.47,538433,639,235600,327800,842
7,Butte County,2018,2017,6007000700,000700,1.10%,3846622,2002.41,2974.18,1866772,972,180400,297400,1921
7,Butte County,2018,2017,6007000800,000800,1.10%,5134180,2464.80,3389.45,1926053,925,222100,338900,2083
7,Butte County,2018,2017,6007000901,000901,1.10%,3617634,3639.47,3990.94,349356,351,319300,399100,994
7,Butte County,2018,2017,6007000903,000903,1.10%,4161975,2556.50,3215.19,1072357,659,226200,321500,1628
7,Butte County,2018,2017,6007000904,000904,1.10%,6944269,3472.13,3998.24,1052206,526,310000,399800,2000
7,Butte County,2018,2017,6007001000,001000,1.10%,2639492,1939.38,2892.35,1296991,953,173200,289200,1361
7,Butte County,2018,2017,6007001100,001100,1.10%,2351481,2205.89,3512.89,1393256,1307,197000,351300,1066
7,Butte County,2018,2017,6007001200,001200,1.10%,2099006,2026.07,2706.52,704953,680,179300,270700,1036
7,Butte County,2018,2017,6007001400,001400,1.10%,7970408,4246.35,5630.94,2598857,1385,379100,563100,1877
7,Butte County,2018,2017,6007001500,001500,1.10%,6257439,3265.89,4978.43,3281228,1713,311000,497800,1916
7,Butte County,2018,2017,6007001600,001600,1.10%,6462660,3396.04,4072.66,1287613,677,305900,407300,1903
7,Butte County,2018,2017,6007001900,001900,1.10%,2780881,2121.19,2879.35,993951,758,202000,287900,1311
7,Butte County,2018,2017,6007002200,002200,1.10%,3826333,2033.12,3008.86,1836340,976,193600,300900,1882
7,Butte County,2018,2017,6007002300,002300,1.10%,5724271,2640.35,3290.66,1409879,650,251500,329100,2168
7,Butte County,2018,2017,6007002601,002601,1.10%,1660480,1965.06,2755.26,667713,790,180300,275500,845
7,Butte County,2018,2017,6007002602,002602,1.10%,3679454,2398.60,2887.28,749638,489,220100,288700,1534
7,Butte County,2018,2017,6007003300,003300,1.10%,3195779,2124.85,2975.67,1279623,851,196700,297600,1504
7,Butte County,2018,2017,6007003501,003501,1.10%,2163468,1914.57,2591.35,764763,677,170900,259100,1130
13,Contra Costa County,2018,2017,6013301000,301000,1.50%,6958436,3867.95,4586.88,1293354,719,259600,458700,1799
13,Contra Costa County,2018,2017,6013302007,302007,1.50%,12758728,6437.30,6090.62,-687119,-347,435000,609100,1982
13,Contra Costa County,2018,2017,6013302008,302008,1.50%,15341266,7720.82,5641.31,-4131980,-2080,507900,564100,1987
13,Contra Costa County,2018,2017,6013302010,302010,1.40%,23219148,7226.63,8426.97,3856691,1200,501800,842700,3213
13,Contra Costa County,2018,2017,6013303103,303103,1.20%,7257569,2248.32,6317.08,13133976,4069,182800,631700,3228
13,Contra Costa County,2018,2017,6013303203,303203,1.30%,16887180,7012.95,5906.86,-2663459,-1106,543600,590700,2408
13,Contra Costa County,2018,2017,6013304002,304002,1.50%,1902521,4756.30,6706.18,779951,1950,315000,670600,400
13,Contra Costa County,2018,2017,6013306003,306003,1.50%,3690214,2476.65,4118.64,2446567,1642,167300,411900,1490
13,Contra Costa County,2018,2017,6013307102,307102,1.30%,3536293,2621.42,3307.67,925755,686,201600,330800,1349
13,Contra Costa County,2018,2017,6013313204,313204,1.90%,4600572,3018.75,3968.26,1447056,950,159700,396800,1524
13,Contra Costa County,2018,2017,6013314104,314104,1.50%,6630936,3360.84,4163.49,1583630,803,231800,416300,1973
13,Contra Costa County,2018,2017,6013317000,317000,1.40%,4722556,5018.66,5512.45,464659,494,351000,551200,941
13,Contra Costa County,2018,2017,6013318000,318000,1.40%,5129153,4285.01,6545.13,2705369,2260,315100,654500,1197
13,Contra Costa County,2018,2017,6013321200,321200,1.30%,8291824,5071.45,5969.32,1468022,898,384200,596900,1635
13,Contra Costa County,2018,2017,6013325000,325000,1.30%,9978569,5537.50,8615.18,5545985,3078,413200,861500,1802
13,Contra Costa County,2018,2017,6013329000,329000,1.50%,5052007,2514.69,6074.38,7151422,3560,168800,607400,2009
13,Contra Costa County,2018,2017,6013352202,352202,1.40%,3609299,3584.21,11189.50,7658532,7605,252400,1119000,1007
13,Contra Costa County,2018,2017,6013357000,357000,1.90%,5350500,3972.16,5840.73,2516963,1869,208000,584100,1347
13,Contra Costa County,2018,2017,6013360200,360200,1.90%,4530415,3302.05,6221.31,4005222,2919,178500,622100,1372
13,Contra Costa County,2018,2017,6013362000,362000,1.80%,7222990,5954.65,8333.55,2885606,2379,332700,833400,1213
13,Contra Costa County,2018,2017,6013368002,368002,1.50%,4681511,6502.10,5052.24,-1043898,-1450,439300,505200,720
13,Contra Costa County,2018,2017,6013372000,372000,1.40%,11482866,5177.13,5806.21,1395309,629,364600,580600,2218
13,Contra Costa County,2018,2017,6013375000,375000,2.30%,4708317,4462.86,3926.86,-565480,-536,197500,392700,1055
13,Contra Costa County,2018,2017,6013380000,380000,1.70%,14493763,6382.11,5757.43,-1418630,-625,375400,575700,2271
13,Contra Costa County,2018,2017,6013384000,384000,0.80%,6891339,4238.22,10251.15,9777031,6013,536500,1025100,1626
17,El Dorado County,2017,2017,6017030200,030200,1.10%,3224270,2505.26,3728.40,1574186,1223,221700,372800,1287
17,El Dorado County,2017,2017,6017030301,030301,1.20%,1913421,2152.33,3197.13,928832,1045,187200,319700,889
17,El Dorado County,2017,2017,6017030302,030302,1.10%,2848576,2746.94,4015.67,1315674,1269,243100,401600,1037
17,El Dorado County,2017,2017,6017030402,030402,1.10%,2746064,2315.40,3636.53,1566860,1321,203100,363700,1186
17,El Dorado County,2017,2017,6017030502,030502,1.10%,3054824,3345.92,4414.65,975748,1069,296100,441500,913
17,El Dorado County,2017,2017,6017030504,030504,1.10%,3499697,3695.56,4761.47,1009417,1066,327000,476100,947
17,El Dorado County,2017,2017,6017030505,030505,1.10%,3284391,3389.46,4437.82,1015854,1048,300000,443800,969
17,El Dorado County,2017,2017,6017030601,030601,1.10%,5990435,3113.53,4249.66,2185918,1136,293700,425000,1924
17,El Dorado County,2017,2017,6017030602,030602,1.10%,6181836,2571.48,3678.70,2661766,1107,229600,367900,2404
17,El Dorado County,2017,2017,6017030603,030603,1.20%,3106347,2369.45,3406.63,1359739,1037,204300,340700,1311
17,El Dorado County,2017,2017,6017030701,030701,1.10%,11244837,5676.34,6583.45,1796968,907,520800,658300,1981
17,El Dorado County,2017,2017,6017030704,030704,1.30%,14047602,6521.64,6012.69,-1096268,-509,501700,601300,2154
17,El Dorado County,2017,2017,6017030706,030706,1.10%,9404038,4802.88,5786.20,1925334,983,444700,578600,1958
17,El Dorado County,2017,2017,6017030709,030709,1.10%,9155326,6003.49,6919.02,1396185,916,536000,691900,1525
17,El Dorado County,2017,2017,6017030710,030710,1.30%,12280207,6930.14,6255.49,-1195471,-675,533100,625500,1772
17,El Dorado County,2017,2017,6017030801,030801,1.10%,5499854,4002.80,5377.13,1888329,1374,354200,537700,1374
17,El Dorado County,2017,2017,6017030803,030803,1.10%,10377470,4085.62,4998.79,2319467,913,361600,499900,2540
17,El Dorado County,2017,2017,6017030804,030804,1.10%,9089653,4021.97,5279.99,2843124,1258,369000,528000,2260
17,El Dorado County,2017,2017,6017030807,030807,1.10%,4532940,3597.57,4513.18,1153664,916,321200,451300,1260
17,El Dorado County,2017,2017,6017030808,030808,1.10%,7752761,3820.98,4749.35,1883675,928,341200,474900,2029
17,El Dorado County,2017,2017,6017030809,030809,1.10%,2523324,2982.65,4115.83,958671,1133,271200,411600,846
17,El Dorado County,2017,2017,6017030810,030810,1.10%,3294992,3093.89,4070.56,1040154,977,271400,407100,1065
17,El Dorado County,2017,2017,6017030901,030901,1.10%,4666287,3730.05,5178.02,1811411,1448,336000,517800,1251
17,El Dorado County,2017,2017,6017030902,030902,1.10%,7042766,3997.03,5531.37,2703513,1534,373600,553100,1762
17,El Dorado County,2017,2017,6017031000,031000,1.10%,4624599,2595.17,3680.97,1934892,1086,238100,368100,1782
17,El Dorado County,2017,2017,6017031100,031100,1.10%,4839011,2538.83,3532.38,1893710,994,232900,353200,1906
17,El Dorado County,2017,2017,6017031200,031200,1.10%,4796964,2602.80,3685.92,1996188,1083,238800,368600,1843
17,El Dorado County,2017,2017,6017031301,031301,1.10%,3864123,2954.22,3882.47,1214145,928,271000,388200,1308
17,El Dorado County,2017,2017,6017031302,031302,1.10%,3825115,2121.53,3005.32,1593483,884,194600,300500,1803
17,El Dorado County,2017,2017,6017031402,031402,1.10%,4848338,2360.44,3619.06,2585211,1259,212700,361900,2054
17,El Dorado County,2017,2017,6017031404,031404,1.10%,2861319,3137.41,4295.00,1055725,1158,285200,429500,912
17,El Dorado County,2017,2017,6017031405,031405,1.10%,2394551,2634.27,3598.08,876102,964,241700,359800,909
17,El Dorado County,2017,2017,6017031406,031406,1.10%,4771577,2376.28,3098.93,1451065,723,218000,309900,2008
17,El Dorado County,2017,2017,6017031502,031502,1.10%,5495205,2508.08,3716.76,2648221,1209,234400,371700,2191
17,El Dorado County,2017,2017,6017031503,031503,1.10%,3501269,3328.20,4679.68,1421757,1351,308200,468000,1052
17,El Dorado County,2017,2017,6017031504,031504,1.10%,4574618,2371.50,3529.35,2233493,1158,219600,352900,1929
17,El Dorado County,2017,2017,6017031600,031600,1.10%,2559930,2752.61,3883.06,1051313,1130,241500,388300,930
17,El Dorado County,2017,2017,6017031800,031800,1.40%,16968577,7681.57,6174.03,-3330134,-1508,544800,617400,2209
17,El Dorado County,2017,2017,6017031900,031900,1.10%,77979,1732.86,3661.11,86771,1928,154700,366100,45
17,El Dorado County,2017,2017,6017032000,032000,1.30%,1235696,4012.00,4944.85,287318,933,311000,494500,308
19,Fresno County,2018,2017,6019001408,001408,1.20%,1194758,2176.24,2770.70,326355,594,176900,277100,549
19,Fresno County,2018,2017,6019001409,001409,1.20%,1877171,2933.08,3228.94,189352,296,240400,322900,640
19,Fresno County,2018,2017,6019001412,001412,1.20%,1737732,2420.24,2589.48,121517,169,195200,258900,718
19,Fresno County,2018,2017,6019001413,001413,1.20%,4662509,2890.58,2861.37,-47113,-29,238900,286100,1613
19,Fresno County,2018,2017,6019001414,001414,1.20%,6635467,2974.21,2991.37,38289,17,241800,299100,2231
19,Fresno County,2018,2017,6019001600,001600,1.40%,3141728,2376.50,2616.87,317779,240,171000,261700,1322
19,Fresno County,2018,2017,6019001700,001700,1.30%,3775750,2573.79,2829.44,375043,256,205900,282900,1467
19,Fresno County,2018,2017,6019003803,003803,1.30%,6343671,2626.78,2591.91,-84209,-35,210100,259200,2415
19,Fresno County,2018,2017,6019003900,003900,1.30%,3564509,2598.04,4245.60,2260451,1648,207800,424600,1372
19,Fresno County,2018,2017,6019004207,004207,1.30%,8105260,3434.43,3315.67,-280270,-119,272600,331600,2360
19,Fresno County,2018,2017,6019004208,004208,1.20%,8066171,3379.21,3572.40,461149,193,272500,357200,2387
19,Fresno County,2018,2017,6019004213,004213,1.20%,2192528,1955.87,2755.81,896738,800,157700,275600,1121
19,Fresno County,2018,2017,6019004214,004214,1.20%,5320723,2970.81,3379.77,732451,409,239600,338000,1791
19,Fresno County,2018,2017,6019004215,004215,1.20%,3549354,2638.92,2660.83,29463,22,212800,266100,1345
19,Fresno County,2018,2017,6019004216,004216,1.20%,2744525,2967.05,2800.83,-153759,-166,239300,280100,925
19,Fresno County,2018,2017,6019004301,004301,1.20%,8491528,5300.58,6089.09,1263192,789,438100,608900,1602
19,Fresno County,2018,2017,6019004302,004302,1.20%,6536658,3179.31,3792.14,1259976,613,260600,379200,2056
19,Fresno County,2018,2017,6019004303,004303,1.20%,5623860,3200.83,3873.19,1181343,672,264500,387300,1757
19,Fresno County,2018,2017,6019004405,004405,1.20%,4798367,3348.48,4099.42,1076097,751,279000,409900,1433
19,Fresno County,2018,2017,6019004406,004406,1.20%,2671678,1840.00,2839.76,1451649,1000,153300,284000,1452
19,Fresno County,2018,2017,6019004408,004408,1.20%,2898604,3133.63,4914.41,1647221,1781,261100,491400,925
19,Fresno County,2018,2017,6019004409,004409,1.20%,2326044,1976.25,3416.65,1695356,1440,164700,341700,1177
19,Fresno County,2018,2017,6019004503,004503,1.20%,4437386,2572.40,3114.81,935665,542,209100,311500,1725
19,Fresno County,2018,2017,6019004506,004506,1.20%,2770226,2371.77,3138.15,895129,766,197600,313800,1168
19,Fresno County,2018,2017,6019004602,004602,1.30%,3034218,2980.57,3522.36,551545,542,225800,352200,1018
19,Fresno County,2018,2017,6019004902,004902,1.20%,1172453,1941.15,2723.72,472672,783,156500,272400,604
19,Fresno County,2018,2017,6019005405,005405,1.20%,2798818,2131.62,2658.01,691155,526,171900,265800,1313
19,Fresno County,2018,2017,6019005406,005406,1.20%,2683572,1930.63,2620.58,959035,690,155700,262100,1390
19,Fresno County,2018,2017,6019005407,005407,1.20%,2315979,2277.27,2780.59,511883,503,183700,278100,1017
19,Fresno County,2018,2017,6019005409,005409,1.20%,1686726,2179.23,2674.26,383149,495,175700,267400,774
19,Fresno County,2018,2017,6019005503,005503,1.20%,8738349,4790.76,4994.20,371078,203,395900,499400,1824
19,Fresno County,2018,2017,6019005504,005504,1.20%,3815383,3616.48,3617.30,871,1,296400,361700,1055
19,Fresno County,2018,2017,6019005505,005505,1.20%,7351626,3457.96,3648.42,404906,190,283400,364800,2126
19,Fresno County,2018,2017,6019005507,005507,1.20%,5563033,2935.64,3404.24,887993,469,242600,340400,1895
19,Fresno County,2018,2017,6019005508,005508,1.20%,6276161,3685.36,3722.80,63769,37,299600,372300,1703
19,Fresno County,2018,2017,6019005509,005509,1.20%,3989488,2905.67,3097.24,263018,192,238200,309700,1373
19,Fresno County,2018,2017,6019005510,005510,1.20%,3937138,2780.46,3359.17,819441,579,229800,335900,1416
19,Fresno County,2018,2017,6019005512,005512,1.20%,4744225,3278.66,3693.33,600026,415,271000,369300,1447
19,Fresno County,2018,2017,6019005513,005513,1.20%,3590411,3894.16,4145.61,231841,251,321800,414600,922
19,Fresno County,2018,2017,6019005514,005514,1.20%,4427061,3538.82,3974.47,545001,436,292500,397400,1251
19,Fresno County,2018,2017,6019005515,005515,1.20%,3133350,5487.48,7466.94,1130271,1979,473100,746700,571
19,Fresno County,2018,2017,6019005516,005516,1.20%,4469227,2481.53,3741.81,2269773,1260,208500,374200,1801
19,Fresno County,2018,2017,6019005517,005517,1.20%,11665481,4464.40,5652.43,3104320,1188,372000,565200,2613
19,Fresno County,2018,2017,6019005518,005518,1.30%,6496307,4085.73,4001.52,-133895,-84,324300,400200,1590
19,Fresno County,2018,2017,6019005520,005520,1.20%,4344696,5444.48,5118.78,-259909,-326,442600,511900,798
19,Fresno County,2018,2017,6019005522,005522,1.20%,6209939,4866.72,4819.48,-60288,-47,398900,481900,1276
19,Fresno County,2018,2017,6019005524,005524,1.20%,6461555,4136.72,4786.72,1015301,650,344700,478700,1562
19,Fresno County,2018,2017,6019005525,005525,1.20%,1745285,4087.32,5562.97,630105,1476,352400,556300,427
19,Fresno County,2018,2017,6019005605,005605,1.20%,1139290,2256.02,2887.11,318700,631,188000,288700,505
19,Fresno County,2018,2017,6019005607,005607,1.20%,2563522,2472.06,2829.59,370760,358,213100,283000,1037
19,Fresno County,2018,2017,6019005702,005702,1.20%,4535091,2565.10,3038.75,837424,474,219200,303900,1768
19,Fresno County,2018,2017,6019005703,005703,1.20%,4595730,2664.19,3114.28,776402,450,222000,311400,1725
19,Fresno County,2018,2017,6019005802,005802,1.20%,5126954,3669.97,3749.57,111202,80,311000,375000,1397
19,Fresno County,2018,2017,6019005805,005805,1.20%,4878090,3504.37,3245.89,-359807,-258,289600,324600,1392
